nome 1	linha 1	nome 2	linha 2
w. a. vilela junior	Membro Externo	d. c. silva	Membro Externo
w. a. vilela junior	Membro Externo	j. caetano neto	Membro Externo
w. a. vilela junior	Membro Externo	j. l. freitas junior	Membro Externo
w. a. vilela junior	Membro Externo	l. f. a. silva	Membro Externo
w. a. vilela junior	Membro Externo	p. v. santos	Membro Externo
w. a. vilela junior	Membro Externo	r. nielson	Membro Externo
w. a. vilela junior	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
b. u. rodrigues	Membro Externo	d. c. silva	Membro Externo
b. u. rodrigues	Membro Externo	j. caetano neto	Membro Externo
b. u. rodrigues	Membro Externo	j. l. freitas junior	Membro Externo
b. u. rodrigues	Membro Externo	l. f. a. silva	Membro Externo
b. u. rodrigues	Membro Externo	p. v. santos	Membro Externo
b. u. rodrigues	Membro Externo	r. nielson	Membro Externo
b. u. rodrigues	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
d. c. silva	Membro Externo	j. l. freitas junior	Membro Externo
d. c. silva	Membro Externo	l. f. a. silva	Membro Externo
d. c. silva	Membro Externo	p. v. santos	Membro Externo
d. c. silva	Membro Externo	r. nielson	Membro Externo
d. c. silva	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
j. l. freitas junior	Membro Externo	l. f. a. silva	Membro Externo
j. l. freitas junior	Membro Externo	p. v. santos	Membro Externo
j. l. freitas junior	Membro Externo	r. nielson	Membro Externo
j. l. freitas junior	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
c. a. leovir	Membro Externo	a. s. magalhaes	Membro Externo
c. a. leovir	Membro Externo	a. s. magalhaes	Membro Externo
c. a. leovir	Membro Externo	a. h. f. silva	Membro Externo
c. a. leovir	Membro Externo	a. h. f. silva	Membro Externo
c. a. leovir	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
c. a. leovir	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
c. a. leovir	Membro Externo	aylton jose alves	Energias Renováveis
c. a. leovir	Membro Externo	aylton jose alves	Energias Renováveis
c. a. leovir	Membro Externo	c. a. matias	Membro Externo
c. a. leovir	Membro Externo	c. a. matias	Membro Externo
c. a. leovir	Membro Externo	e. g. domingos	Membro Externo
c. a. leovir	Membro Externo	e. g. domingos	Membro Externo
c. a. leovir	Membro Externo	jose luis domingos	Energias Renováveis
c. a. leovir	Membro Externo	jose luis domingos	Energias Renováveis
a. s. magalhaes	Membro Externo	aylton jose alves	Energias Renováveis
a. s. magalhaes	Membro Externo	aylton jose alves	Energias Renováveis
a. s. magalhaes	Membro Externo	c. a. matias	Membro Externo
a. s. magalhaes	Membro Externo	c. a. matias	Membro Externo
a. s. magalhaes	Membro Externo	e. g. domingos	Membro Externo
a. s. magalhaes	Membro Externo	e. g. domingos	Membro Externo
a. s. magalhaes	Membro Externo	jose luis domingos	Energias Renováveis
a. s. magalhaes	Membro Externo	jose luis domingos	Energias Renováveis
a. s. magalhaes	Membro Externo	a. h. f. silva	Membro Externo
a. s. magalhaes	Membro Externo	a. h. f. silva	Membro Externo
a. s. magalhaes	Membro Externo	a. h. f. silva	Membro Externo
a. s. magalhaes	Membro Externo	m. s. d. s. couto	Membro Externo
a. s. magalhaes	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
a. s. magalhaes	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
a. s. magalhaes	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
m. m. oliveira	Membro Externo	c. r. souza	Membro Externo
m. m. oliveira	Membro Externo	regina c.b. da fonseca	Membro Externo
r. v. pacheco	Membro Externo	m. e. gorete	Membro Externo
r. v. pacheco	Membro Externo	l. suzuki	Membro Externo
r. v. pacheco	Membro Externo	s. s. brum	Membro Externo
r. v. pacheco	Membro Externo	s. b. oliveira	Membro Externo
r. v. pacheco	Membro Externo	sergio botelho de oliveira	Tecnologia e Gerenciamento de Resíduos
r. v. pacheco	Membro Externo	d. p. barbosa	Membro Externo
r. v. pacheco	Membro Externo	m. bottlinger	Membro Externo
m. e. gorete	Membro Externo	l. suzuki	Membro Externo
m. e. gorete	Membro Externo	s. s. brum	Membro Externo
m. e. gorete	Membro Externo	s. b. oliveira	Membro Externo
l. suzuki	Membro Externo	s. s. brum	Membro Externo
l. suzuki	Membro Externo	s. b. oliveira	Membro Externo
l. l. m. queiroz	Membro Externo	m. l. m. queiroz	Membro Externo
l. l. m. queiroz	Membro Externo	regina c.b. da fonseca	Membro Externo
i. m. a. ramos	Membro Externo	m. f. santiago	Membro Externo
i. m. a. ramos	Membro Externo	m. f. santiago	Membro Externo
i. m. a. ramos	Membro Externo	f. p. farias	Membro Externo
i. m. a. ramos	Membro Externo	f. p. farias	Membro Externo
i. m. a. ramos	Membro Externo	s. b. oliveira	Membro Externo
i. m. a. ramos	Membro Externo	s. b. oliveira	Membro Externo
i. m. a. ramos	Membro Externo	s. p. faria	Membro Externo
i. m. a. ramos	Membro Externo	s. p. faria	Membro Externo
f. p. farias	Membro Externo	m. f. santiago	Membro Externo
f. p. farias	Membro Externo	m. f. santiago	Membro Externo
f. p. farias	Membro Externo	s. b. oliveira	Membro Externo
f. p. farias	Membro Externo	s. b. oliveira	Membro Externo
f. p. farias	Membro Externo	s. p. faria	Membro Externo
f. p. farias	Membro Externo	s. p. faria	Membro Externo
s. p. faria	Membro Externo	s. b. oliveira	Membro Externo
s. p. faria	Membro Externo	m. f. santiago	Membro Externo
s. p. faria	Membro Externo	m. f. santiago	Membro Externo
a. h. f. silva	Membro Externo	m. s. d. s. couto	Membro Externo
a. h. f. silva	Membro Externo	s. lemos	Membro Externo
a. h. f. silva	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
a. h. f. silva	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
a. h. f. silva	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
a. h. f. silva	Membro Externo	a. s. magalhaes	Membro Externo
m. a. l. a. silva	Membro Externo	h. o. rodrigues	Membro Externo
m. a. l. a. silva	Membro Externo	f. p. sa	Membro Externo
m. a. l. a. silva	Membro Externo	f. p. sa	Membro Externo
t. s. r. silva	Membro Externo	s. almeida	Membro Externo
t. s. r. silva	Membro Externo	s. b. oliveira	Membro Externo
t. s. r. silva	Membro Externo	w. b. coelho	Membro Externo
t. s. r. silva	Membro Externo	w. lima	Membro Externo
t. s. r. silva	Membro Externo	r. a. m. gomes	Membro Externo
s. almeida	Membro Externo	w. b. coelho	Membro Externo
s. almeida	Membro Externo	w. lima	Membro Externo
s. almeida	Membro Externo	r. a. m. gomes	Membro Externo
w. b. coelho	Membro Externo	w. lima	Membro Externo
w. b. coelho	Membro Externo	r. a. m. gomes	Membro Externo
w. b. coelho	Membro Externo	j. d. araujo junior	Membro Externo
w. b. coelho	Membro Externo	i. l. siqueira	Membro Externo
w. b. coelho	Membro Externo	w. m. leandro	Membro Externo
w. b. coelho	Membro Externo	joachim werner zang	Tecnologia e Gerenciamento de Resíduos
w. b. coelho	Membro Externo	w. a. f. zang	Membro Externo
w. b. coelho	Membro Externo	t. r. cunha	Membro Externo
w. lima	Membro Externo	r. a. m. gomes	Membro Externo
u. f. silva	Membro Externo	s. lemos	Membro Externo
u. f. silva	Membro Externo	a. h. f. silva	Membro Externo
u. f. silva	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
a. f. leite	Membro Externo	s. vaz da silva	Membro Externo
a. f. leite	Membro Externo	warde antonieta da fonseca zang	Tecnologia e Gerenciamento de Resíduos
f. f. souza	Membro Externo	d. b. souza	Membro Externo
f. f. souza	Membro Externo	y. f. rosa	Membro Externo
f. f. souza	Membro Externo	regina c.b. da fonseca	Membro Externo
d. b. souza	Membro Externo	y. f. rosa	Membro Externo
d. b. souza	Membro Externo	regina c.b. da fonseca	Membro Externo
l. k. tsuruda	Membro Externo	l. r. vitor	Membro Externo
l. k. tsuruda	Membro Externo	d. m. salles	Membro Externo
l. k. tsuruda	Membro Externo	m. b. s. e. souza	Membro Externo
l. k. tsuruda	Membro Externo	aylton jose alves	Energias Renováveis
l. k. tsuruda	Membro Externo	l. rodrigues	Membro Externo
l. k. tsuruda	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
l. r. vitor	Membro Externo	m. b. s. e. souza	Membro Externo
l. r. vitor	Membro Externo	aylton jose alves	Energias Renováveis
l. r. vitor	Membro Externo	l. rodrigues	Membro Externo
l. r. vitor	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
m. b. s. e. souza	Membro Externo	l. rodrigues	Membro Externo
m. b. s. e. souza	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
m. r. vargas	Membro Externo	d. p. barbosa	Membro Externo
m. r. vargas	Membro Externo	i. l. fernandes	Membro Externo
m. r. vargas	Membro Externo	i. l. fernandes	Membro Externo
m. r. vargas	Membro Externo	j. r. cardoso	Membro Externo
m. r. vargas	Membro Externo	j. r. cardoso	Membro Externo
m. r. vargas	Membro Externo	renato candido	Membro Externo
m. r. vargas	Membro Externo	renato candido	Membro Externo
m. r. vargas	Membro Externo	s. b.;de oliveira oliveira	Membro Externo
m. r. vargas	Membro Externo	s. b.;de oliveira oliveira	Membro Externo
i. l. fernandes	Membro Externo	j. r. cardoso	Membro Externo
i. l. fernandes	Membro Externo	j. r. cardoso	Membro Externo
i. l. fernandes	Membro Externo	renato candido	Membro Externo
i. l. fernandes	Membro Externo	renato candido	Membro Externo
i. l. fernandes	Membro Externo	l. r. pinto	Membro Externo
i. l. fernandes	Membro Externo	orlene silva da costa	Membro Externo
i. l. fernandes	Membro Externo	d. p. barbosa	Membro Externo
renato candido	Membro Externo	j. r. cardoso	Membro Externo
renato candido	Membro Externo	j. r. cardoso	Membro Externo
c. belt	Membro Externo	a. h. alves	Membro Externo
c. belt	Membro Externo	w. m. leandro	Membro Externo
c. belt	Membro Externo	warde antonieta da fonseca zang	Tecnologia e Gerenciamento de Resíduos
e. e. ribeiro	Membro Externo	r. c. silva	Membro Externo
e. e. ribeiro	Membro Externo	priscilla araujo jua stecanella	Membro Externo
e. e. ribeiro	Membro Externo	c. a. matias	Membro Externo
e. e. ribeiro	Membro Externo	l. m. santos	Membro Externo
e. e. ribeiro	Membro Externo	o. n. guimaraes	Membro Externo
e. e. ribeiro	Membro Externo	c. j. p. silva	Membro Externo
e. e. ribeiro	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
e. e. ribeiro	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
e. e. ribeiro	Membro Externo	e. g. domingues	Membro Externo
e. e. ribeiro	Membro Externo	e. g. domingues	Membro Externo
e. e. ribeiro	Membro Externo	jose luis domingos	Energias Renováveis
e. e. ribeiro	Membro Externo	jose luis domingos	Energias Renováveis
e. e. ribeiro	Membro Externo	p. a. j. stecanella	Membro Externo
e. e. ribeiro	Membro Externo	m. a. a. faria	Membro Externo
e. e. ribeiro	Membro Externo	p. h. g. gomes	Membro Externo
e. e. ribeiro	Membro Externo	e. l. oliveira	Membro Externo
e. e. ribeiro	Membro Externo	o. r. souza junior	Membro Externo
e. e. ribeiro	Membro Externo	w. c. sousa	Membro Externo
e. e. ribeiro	Membro Externo	w. c. sousa	Membro Externo
r. c. silva	Membro Externo	e. g. domingues	Membro Externo
r. c. silva	Membro Externo	priscilla araujo jua stecanella	Membro Externo
r. c. silva	Membro Externo	c. a. matias	Membro Externo
r. c. silva	Membro Externo	l. m. santos	Membro Externo
r. c. silva	Membro Externo	o. n. guimaraes	Membro Externo
r. c. silva	Membro Externo	w. c. sousa	Membro Externo
e. g. domingues	Membro Externo	priscilla araujo jua stecanella	Membro Externo
e. g. domingues	Membro Externo	c. a. matias	Membro Externo
e. g. domingues	Membro Externo	l. m. santos	Membro Externo
e. g. domingues	Membro Externo	o. n. guimaraes	Membro Externo
e. g. domingues	Membro Externo	w. c. sousa	Membro Externo
e. g. domingues	Membro Externo	c. j. p. silva	Membro Externo
e. g. domingues	Membro Externo	jose luis domingos	Energias Renováveis
e. g. domingues	Membro Externo	p. a. j. stecanella	Membro Externo
e. g. domingues	Membro Externo	m. a. a. faria	Membro Externo
e. g. domingues	Membro Externo	e. l. oliveira	Membro Externo
e. g. domingues	Membro Externo	o. r. souza junior	Membro Externo
e. g. domingues	Membro Externo	priscilla a. j. stecanella	Membro Externo
e. g. domingues	Membro Externo	p. h. g. gomes	Membro Externo
e. g. domingues	Membro Externo	p. h. g. gomes	Membro Externo
e. g. domingues	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
e. g. domingues	Membro Externo	b alvarenga	Membro Externo
e. g. domingues	Membro Externo	j. l. f. barbosa	Membro Externo
priscilla araujo jua stecanella	Membro Externo	o. n. guimaraes	Membro Externo
priscilla araujo jua stecanella	Membro Externo	w. c. sousa	Membro Externo
o. n. guimaraes	Membro Externo	w. c. sousa	Membro Externo
o. n. guimaraes	Membro Externo	w. c. sousa	Membro Externo
o. n. guimaraes	Membro Externo	e. e. ribeiro	Membro Externo
c. j. p. silva	Membro Externo	p. a. j. stecanella	Membro Externo
c. j. p. silva	Membro Externo	m. a. a. faria	Membro Externo
c. j. p. silva	Membro Externo	p. h. g. gomes	Membro Externo
c. j. p. silva	Membro Externo	e. l. oliveira	Membro Externo
c. j. p. silva	Membro Externo	o. r. souza junior	Membro Externo
p. a. j. stecanella	Membro Externo	p. h. g. gomes	Membro Externo
p. a. j. stecanella	Membro Externo	e. l. oliveira	Membro Externo
p. a. j. stecanella	Membro Externo	o. r. souza junior	Membro Externo
p. a. j. stecanella	Membro Externo	m. a. a. faria	Membro Externo
p. a. j. stecanella	Membro Externo	m. a. a. faria	Membro Externo
p. a. j. stecanella	Membro Externo	e. g. domingos	Membro Externo
m. a. a. faria	Membro Externo	e. l. oliveira	Membro Externo
m. a. a. faria	Membro Externo	o. r. souza junior	Membro Externo
m. a. a. faria	Membro Externo	priscilla a. j. stecanella	Membro Externo
m. a. a. faria	Membro Externo	aylton jose alves	Energias Renováveis
m. a. a. faria	Membro Externo	e. g. domingues	Membro Externo
m. a. a. faria	Membro Externo	p. h. g. gomes	Membro Externo
m. a. a. faria	Membro Externo	p. h. g. gomes	Membro Externo
m. a. a. faria	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
m. a. a. faria	Membro Externo	e. g. domingos	Membro Externo
p. h. g. gomes	Membro Externo	e. l. oliveira	Membro Externo
p. h. g. gomes	Membro Externo	o. r. souza junior	Membro Externo
p. h. g. gomes	Membro Externo	priscilla a. j. stecanella	Membro Externo
p. h. g. gomes	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
p. h. g. gomes	Membro Externo	wesley pacheco calixto	Modelagem de Sistemas
p. h. g. gomes	Membro Externo	aylton jose alves	Energias Renováveis
p. h. g. gomes	Membro Externo	p. a. j. stecanella	Membro Externo
p. h. g. gomes	Membro Externo	m. a. a. faria	Membro Externo
p. h. g. gomes	Membro Externo	e. g. domingos	Membro Externo
e. l. oliveira	Membro Externo	o. r. souza junior	Membro Externo
f. f. f. godoi	Membro Externo	j. r. s. silva	Membro Externo
f. f. f. godoi	Membro Externo	f. a. profeta	Membro Externo
f. f. f. godoi	Membro Externo	jose luis domingos	Energias Renováveis
j. r. s. silva	Membro Externo	f. a. profeta	Membro Externo
j. r. s. silva	Membro Externo	jose luis domingos	Energias Renováveis
g. g. b. antunes	Membro Externo	t. s. sobrinho	Membro Externo
g. g. b. antunes	Membro Externo	b. a. oliveira	Membro Externo
g. g. b. antunes	Membro Externo	sergio botelho de oliveira	Tecnologia e Gerenciamento de Resíduos
g. g. b. antunes	Membro Externo	t. c. castro	Membro Externo
g. g. b. antunes	Membro Externo	r. v. marcos	Membro Externo
t. s. sobrinho	Membro Externo	b. a. oliveira	Membro Externo
t. s. sobrinho	Membro Externo	sergio botelho de oliveira	Tecnologia e Gerenciamento de Resíduos
t. s. sobrinho	Membro Externo	t. c. castro	Membro Externo
t. s. sobrinho	Membro Externo	r. v. marcos	Membro Externo
b. a. oliveira	Membro Externo	t. c. castro	Membro Externo
b. a. oliveira	Membro Externo	r. v. marcos	Membro Externo
t. c. castro	Membro Externo	r. v. marcos	Membro Externo
h. b. machado filho	Membro Externo	tauler t. borges	Membro Externo
e. m. marques	Membro Externo	s. j. moreira	Membro Externo
e. m. marques	Membro Externo	j. j. l. costa	Membro Externo
e. m. marques	Membro Externo	l. n. oliveira	Membro Externo
s. j. moreira	Membro Externo	j. j. l. costa	Membro Externo
s. j. moreira	Membro Externo	j. j. l. costa	Membro Externo
s. j. moreira	Membro Externo	l. n. oliveira	Membro Externo
s. j. moreira	Membro Externo	l. n. oliveira	Membro Externo
j. j. l. costa	Membro Externo	l. n. oliveira	Membro Externo
j. j. l. costa	Membro Externo	l. n. oliveira	Membro Externo
j. d. araujo junior	Membro Externo	i. l. siqueira	Membro Externo
d. a. m. d. santos	Membro Externo	f. l. oliveira	Membro Externo
d. a. m. d. santos	Membro Externo	e. o. nascimento	Membro Externo
d. a. m. d. santos	Membro Externo	l. n. oliveira	Membro Externo
f. l. oliveira	Membro Externo	g. c. diniz	Membro Externo
f. l. oliveira	Membro Externo	d. a. m. pires	Membro Externo
f. l. oliveira	Membro Externo	l. n. oliveira	Membro Externo
f. l. oliveira	Membro Externo	l. n. oliveira	Membro Externo
f. l. oliveira	Membro Externo	l. n. oliveira	Membro Externo
f. l. oliveira	Membro Externo	l. n. oliveira	Membro Externo
f. l. oliveira	Membro Externo	p. b. sousa	Membro Externo
l. f. a. silva	Membro Externo	t. c. paranhos	Membro Externo
l. f. a. silva	Membro Externo	r. s. barbosa	Membro Externo
l. f. a. silva	Membro Externo	m. c. silva	Membro Externo
t. c. paranhos	Membro Externo	r. s. barbosa	Membro Externo
t. c. paranhos	Membro Externo	m. c. silva	Membro Externo
l. l. carvalho	Membro Externo	i. m. santana	Membro Externo
l. l. carvalho	Membro Externo	sergio botelho de oliveira	Tecnologia e Gerenciamento de Resíduos
l. l. carvalho	Membro Externo	f. j. colmati	Membro Externo
i. m. santana	Membro Externo	f. j. colmati	Membro Externo
g. c. diniz	Membro Externo	l. n. oliveira	Membro Externo
a. m. silva filho	Membro Externo	s. g. m. oliveira	Membro Externo
a. m. silva filho	Membro Externo	jose luis domingos	Energias Renováveis
a. m. silva filho	Membro Externo	e. g. domingos	Membro Externo
camargo k.c.g.s	Membro Externo	santana i.m.	Membro Externo
camargo k.c.g.s	Membro Externo	i.l. carvalho	Membro Externo
camargo k.c.g.s	Membro Externo	s. b. oliveira	Membro Externo
camargo k.c.g.s	Membro Externo	f. j. colmati	Membro Externo
santana i.m.	Membro Externo	i.l. carvalho	Membro Externo
santana i.m.	Membro Externo	s. b. oliveira	Membro Externo
santana i.m.	Membro Externo	f. j. colmati	Membro Externo
i.l. carvalho	Membro Externo	f. j. colmati	Membro Externo
t. m. melo	Membro Externo	e. schulz	Membro Externo
t. m. melo	Membro Externo	j. rinklebe	Membro Externo
t. m. melo	Membro Externo	m. p. muniz	Membro Externo
t. m. melo	Membro Externo	r. strahl	Membro Externo
e. schulz	Membro Externo	j. rinklebe	Membro Externo
e. schulz	Membro Externo	m. p. muniz	Membro Externo
e. schulz	Membro Externo	r. strahl	Membro Externo
j. rinklebe	Membro Externo	m. p. muniz	Membro Externo
j. rinklebe	Membro Externo	r. strahl	Membro Externo
m. p. muniz	Membro Externo	r. strahl	Membro Externo
r. g. costa	Membro Externo	l. n. oliveira	Membro Externo
l. n. oliveira	Membro Externo	d. a. m. pires	Membro Externo
l. n. oliveira	Membro Externo	p. b. sousa	Membro Externo
l. n. oliveira	Membro Externo	p. a. morais junior	Membro Externo
f. c. souza	Membro Externo	c. j. silva	Membro Externo
r. a. oliveira	Membro Externo	p. a. morais junior	Membro Externo
r. a. oliveira	Membro Externo	l. n. oliveira	Membro Externo
ghunter p. viajante	Membro Externo	m. c. c. miranda	Membro Externo
ghunter p. viajante	Membro Externo	v. m. gomes	Membro Externo
ghunter p. viajante	Membro Externo	m. a. a. o. tsu	Membro Externo
m. c. c. miranda	Membro Externo	m. a. a. o. tsu	Membro Externo
freitas k. b.	Membro Externo	s. r. oliveira	Membro Externo
r. n. c. nascimento	Membro Externo	l. sousa	Membro Externo
orlene s. costa	Membro Externo	l. m. texeira	Membro Externo
orlene s. costa	Membro Externo	l. h. cavalcante	Membro Externo
a. fernades	Membro Externo	g. b. nunes	Membro Externo
a. fernades	Membro Externo	l. r. pinto	Membro Externo
a. fernades	Membro Externo	i. l. fernandes	Membro Externo
g. b. nunes	Membro Externo	l. r. pinto	Membro Externo
g. b. nunes	Membro Externo	i. l. fernandes	Membro Externo
p. g. ribeiro	Membro Externo	a. p. caponi	Membro Externo
p. g. ribeiro	Membro Externo	fernando schimidt	Tecnologia e Gerenciamento de Resíduos
p. g. ribeiro	Membro Externo	d. f. mendonca	Membro Externo
a. p. caponi	Membro Externo	d. f. mendonca	Membro Externo
b. p alvarenga	Membro Externo	l. c. brito	Membro Externo
b. p alvarenga	Membro Externo	aylton jose alves	Energias Renováveis
b. p alvarenga	Membro Externo	m. g. soares	Membro Externo
b. p alvarenga	Membro Externo	f. r. de a. silva	Membro Externo
b. p alvarenga	Membro Externo	l. martins neto	Membro Externo
l. c. brito	Membro Externo	m. g. soares	Membro Externo
l. c. brito	Membro Externo	f. r. de a. silva	Membro Externo
l. c. brito	Membro Externo	l. martins neto	Membro Externo
m. g. soares	Membro Externo	f. r. de a. silva	Membro Externo
m. g. soares	Membro Externo	l. martins neto	Membro Externo
f. r. de a. silva	Membro Externo	l. martins neto	Membro Externo
a. reis	Membro Externo	h. barcelos	Membro Externo
a. reis	Membro Externo	sergio botelho de oliveira	Tecnologia e Gerenciamento de Resíduos
